Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_706.jpg,0,0.1886935,0,1.822037,105.8823,62.86366,359.9815,286.9056,359.9929
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_777.jpg,0,0,0,1.822707,105.9249,62.72363,0.01667065,286.9056,359.9919
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_840.jpg,0,0.1975006,0,1.818435,105.9567,62.61889,0.03426391,286.9056,359.9914
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_905.jpg,0,0.2011948,0,1.826104,105.9887,62.51363,0.06155749,286.9056,359.9911
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_14_973.jpg,0,0.0009493083,0,1.827456,106.0314,62.37336,0.09055939,286.9056,359.9911
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_041.jpg,0,0.09977489,0,1.822242,106.0632,62.26873,0.09518375,286.906,359.992
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_102.jpg,0,0.299058,0,1.823012,106.0951,62.16398,0.1000088,286.9066,359.9937
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_174.jpg,0,0.1004671,0,1.828705,106.1377,62.02386,0.1119719,286.9082,-0.002429286
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_240.jpg,0,0,0,1.827136,106.1696,61.91914,0.1088749,286.9091,-0.0001371827
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_306.jpg,0,0.2000618,0,1.821672,106.2013,61.81474,0.09712505,286.9091,-3.154465E-05
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_373.jpg,0,0.1998805,0,1.828113,106.2439,61.6748,0.09555436,286.9089,-0.0001161459
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_440.jpg,0,0,0,1.831046,106.2758,61.56982,0.09241838,286.9089,-8.357071E-05
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_507.jpg,0,0.09982348,0,1.823779,106.3075,61.46537,0.07648601,286.9088,-1.636679E-05
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_573.jpg,0,0.2948968,0,1.824923,106.3499,61.32581,0.06216743,286.9088,0.0001719038
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_635.jpg,0,0.1022045,0,1.831771,106.3819,61.22068,0.06039811,286.9087,5.975585E-06
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_707.jpg,0,0,0,1.8298,106.4137,61.11592,0.04935288,286.9087,0.0001563082
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_773.jpg,0,0.2079907,0,1.824969,106.4561,60.97651,0.02848751,286.9087,0.000326646
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_839.jpg,0,0.2046354,0,1.830085,106.488,60.87141,0.02570821,286.9087,0.0004358623
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_906.jpg,0,0.006557643,0,1.832963,106.52,60.76624,0.02381236,286.9087,0.0005241691
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_15_974.jpg,0,0,0,1.827783,106.5624,60.62674,0.004265688,286.9087,0.0006125491
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_033.jpg,0,0.1017719,0,1.823753,106.5941,60.5225,359.982,286.9087,0.0006590631
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_087.jpg,0,0.2087516,0,1.823869,106.6153,60.45283,359.9723,286.9087,0.0006791973
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_155.jpg,0,0.01130667,0,1.825486,106.6576,60.31348,359.9548,286.9087,0.0006992237
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_224.jpg,0,0,0,1.820571,106.6893,60.20941,359.9352,286.9083,-0.00048919
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_287.jpg,-1.53481,0,0,1.812408,106.7206,60.10572,359.9101,286.8779,-0.004831336
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_356.jpg,-4.386866,0,0,1.805696,106.7595,59.96731,359.8769,286.442,359.9406
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_424.jpg,-7.478548,0,0,1.798185,106.7858,59.86319,359.8577,285.7669,359.8542
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_489.jpg,-4.45371,0,0,1.788388,106.8111,59.75916,359.8446,285.105,359.7682
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_555.jpg,-1.47129,0.198828,0,1.785206,106.8461,59.62059,359.8463,284.6633,359.7097
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_622.jpg,0,0.3971476,0,1.789981,106.8733,59.51598,359.8727,284.6036,359.6993
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_689.jpg,0,0.1961803,0,1.804823,106.9009,59.41043,359.9205,284.5966,359.6973
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_757.jpg,0,0,0,1.805927,106.9377,59.26972,359.9797,284.5956,359.7041
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_822.jpg,0,0.1977436,0,1.801625,106.9651,59.16448,0.01429997,284.5955,359.7156
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_885.jpg,0,0.2029584,0,1.80924,106.9927,59.05874,0.05711428,284.5956,359.7318
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_16_956.jpg,0,0,0,1.81068,107.0295,58.91797,0.09850973,284.5977,359.7654
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_025.jpg,0,0,0,1.805524,107.0568,58.81309,0.1088839,284.5983,359.7928
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_089.jpg,3.01986,0,0,1.797433,107.0851,58.70912,0.1023059,284.7578,359.8455
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_157.jpg,5.937996,0,0,1.790396,107.1258,58.57251,0.06612647,285.4263,359.9879
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_223.jpg,2.874865,0,0,1.783658,107.1566,58.47083,0.0259016,285.8738,0.09275857
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_289.jpg,0,0.1001577,0,1.776313,107.1863,58.36934,359.9785,286.0587,0.1664722
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_355.jpg,0,0.2960773,0,1.777509,107.2253,58.23307,359.9439,286.0822,0.2205215
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_423.jpg,0,0.2925691,0,1.786869,107.2549,58.12969,359.9528,286.0816,0.248401
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_489.jpg,0,0.09223001,0,1.795505,107.2847,58.02579,359.9753,286.0809,0.2677425
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_556.jpg,1.571112,0,0,1.792142,107.3249,57.8879,-0.005598821,286.1569,0.2919234
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_622.jpg,4.452092,0,0,1.785647,107.3568,57.78574,-0.001644138,286.5105,0.3427887
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_688.jpg,4.413088,0,0,1.775796,107.3904,57.6847,-0.005149662,287.0802,0.4102109
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_758.jpg,1.408783,0.1030602,0,1.77036,107.4341,57.55029,359.9818,287.5051,0.4506676
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_821.jpg,0,0.3101857,0,1.771578,107.4661,57.44893,359.9804,287.5609,0.4444616
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_886.jpg,0,0.2969223,0,1.783207,107.4984,57.34655,0.003069363,287.567,0.4281958
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_17_957.jpg,1.484019,0.1048664,0,1.789574,107.5421,57.2096,0.03931891,287.6385,0.4016505
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_023.jpg,4.596768,0,0,1.787934,107.5769,57.10817,0.04649708,288.0033,0.4174819
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_089.jpg,7.596539,0,0,1.778598,107.6136,57.00839,0.02816652,288.6508,0.4694629
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_156.jpg,4.601443,0.09880897,0,1.772132,107.6635,56.87667,359.9818,289.4923,0.5346913
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_221.jpg,1.621387,0.2974793,0,1.772131,107.7005,56.77717,359.9651,289.8191,0.5436941
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_289.jpg,0,0.2950639,0,1.786462,107.737,56.67624,359.9755,289.8912,0.5189783
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_358.jpg,2.977674,0.09655237,0,1.792353,107.7875,56.54163,0.002818934,290.1525,0.5089375
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_424.jpg,6.093374,0,0,1.789989,107.8276,56.44223,0.002060809,290.6803,0.5390492
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_490.jpg,3.122562,0,0,1.781373,107.868,56.34364,359.9875,291.1943,0.5620862
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_556.jpg,0.1743112,0,0,1.775709,107.9202,56.2122,359.959,291.4389,0.5319127
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_618.jpg,0,0,0,1.769751,107.9587,56.11391,359.9302,291.4573,0.4851915
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_689.jpg,0,0.1116754,0,1.761829,107.9971,56.01602,359.8974,291.459,0.4317924
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_756.jpg,0,0.3084151,0,1.763531,108.0486,55.88494,359.8756,291.4591,0.3542314
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_822.jpg,1.506472,0.3101525,0,1.773809,108.0882,55.78567,359.8905,291.5334,0.3059382
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_885.jpg,4.361283,0.1198318,0,1.78343,108.1296,55.68652,359.9192,291.843,0.2937852
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_18_957.jpg,7.450903,0,0,1.779545,108.1882,55.55644,359.946,292.7271,0.3526648
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_023.jpg,4.310759,0,0,1.773039,108.2326,55.4597,359.9588,293.3391,0.3929303
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_088.jpg,1.190792,0.2079978,0,1.768215,108.2764,55.36285,359.9702,293.6825,0.4031754
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_153.jpg,0,0.382853,0,1.774662,108.3339,55.23216,0.005908167,293.7524,0.3721007
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_220.jpg,1.49769,0.1796944,0,1.786004,108.3777,55.13355,0.04717555,293.8294,0.3508867
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_290.jpg,4.67803,0,0,1.787025,108.4231,55.03595,0.0730635,294.1453,0.3562424
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_353.jpg,4.695986,0.198988,0,1.782966,108.486,54.90784,0.07797061,294.9172,0.4070983
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_421.jpg,1.807503,0.3915535,0,1.788209,108.5331,54.81097,0.08759248,295.2645,0.4149512
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_488.jpg,1.833708,0.3898065,0,1.809011,108.58,54.71255,0.1201949,295.39,0.3953733
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_554.jpg,4.78315,0.193177,0,1.819381,108.6458,54.58182,0.1664971,295.8994,0.4119462
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_622.jpg,7.785144,0,0,1.820934,108.6975,54.48568,0.1741986,296.6269,0.4683369
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_687.jpg,7.770619,0.1017542,0,1.810964,108.7511,54.39177,0.1468517,297.5762,0.557366
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_754.jpg,4.808483,0.2992299,0,1.813046,108.8228,54.26658,0.1002666,298.5094,0.6400915
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_821.jpg,4.826936,0.5010718,0,1.823546,108.8774,54.17184,0.08306115,299.0173,0.681273
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_888.jpg,7.847366,0.2997099,0,1.844144,108.9346,54.07738,0.07959231,299.7156,0.745579
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_19_958.jpg,10.93926,0.3078035,0,1.847754,109.0154,53.95422,0.05798063,301.1284,0.8903827
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_023.jpg,7.976611,0.5053136,0,1.855856,109.0779,53.86219,0.04503279,302.1624,0.9902493
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_085.jpg,7.909695,0.5097746,0,1.884239,109.1418,53.76918,0.04656271,303.0024,1.054607
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_158.jpg,10.89873,0.3105057,0,1.898866,109.2304,53.64754,359.9879,304.4361,1.099271
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_223.jpg,7.719276,0.2928796,0,1.906204,109.2991,53.55651,359.9795,305.4445,1.069479
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_289.jpg,4.747416,0.4910037,0,1.919923,109.3693,53.46485,0.01100384,306.2075,1.015612
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_354.jpg,1.797031,0.2943113,0,1.935147,109.4635,53.34108,0.05726213,306.736,0.8930628
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_422.jpg,0,0.09333578,0,1.942626,109.5338,53.2474,0.09333583,306.827,0.7719911
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_491.jpg,0,0,0,1.938309,109.6037,53.15406,0.1127716,306.8388,0.6437296
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_556.jpg,3.001194,0,0,1.932011,109.6978,53.03172,0.1098548,307.1028,0.5123575
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_619.jpg,6.074547,0,0,1.925274,109.77,52.94241,0.08702714,307.6486,0.4718642
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_686.jpg,5.829391,0,0,1.915175,109.8436,52.85517,0.04801172,308.4164,0.4765727
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_757.jpg,2.596784,0,0,1.909455,109.9408,52.73914,359.9792,309.0729,0.4563463
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_821.jpg,0,0,0,1.903419,110.0125,52.65179,359.9191,309.2141,0.4050903
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_887.jpg,0,0,0,1.894809,110.0837,52.5645,359.8589,309.2308,0.3392224
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_20_956.jpg,0,0,0,1.888374,110.1783,52.44859,359.7807,309.2319,0.247171
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_023.jpg,0,0,0,1.8819,110.249,52.36199,359.726,309.2314,0.177402
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_089.jpg,0,0,0,1.87338,110.3196,52.27568,359.6727,309.2315,0.1108202
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_153.jpg,0,0,0,1.866917,110.4133,52.16087,359.6143,309.2292,0.02059745
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_223.jpg,1.542792,0,0,1.860427,110.4839,52.07542,359.576,309.3047,359.9722
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_307.jpg,4.656253,0,0,1.851212,110.5802,51.96364,359.5479,309.7947,-0.00207336
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_372.jpg,1.030401,0,0,1.842353,110.6759,51.85209,359.5292,310.1506,0.007730514
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_440.jpg,0,0,0,1.835797,110.7469,51.76812,359.5269,310.1977,359.9898
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_508.jpg,0,0,0,1.827389,110.8177,51.68441,359.5263,310.2036,359.9731
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_575.jpg,2.991291,0,0,1.820694,110.9134,51.57433,359.5422,310.4647,0.01046932
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_636.jpg,5.984396,0,0,1.813631,110.9866,51.4937,359.5567,310.9896,0.0843531
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_707.jpg,8.892078,0,0,1.805095,111.0617,51.4153,359.5826,311.8326,0.2027907
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_774.jpg,9.013536,0.2086378,0,1.794963,111.165,51.31376,359.6464,313.2585,0.4094521
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_838.jpg,6.071312,0.4047861,0,1.799929,111.2436,51.23712,359.7362,314.0909,0.5353526
C:\Users\Daniel\Documents\Documents\RoboND\Project_1\RoboND-Rover-Project\RoboND-Rover-Project-master\dataset\IMG\robocam_2017_05_29_10_32_21_905.jpg,9.040114,0.4034006,0,1.814278,111.3248,51.16123,359.8634,315.0076,0.6842155
